/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017F-MuTau,2017,1.0,11016797.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017B-ElTau,2017,1.0,4392841.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017C-ElTau,2017,1.0,8879913.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017D-ElTau,2017,1.0,3974635.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017E-ElTau,2017,1.0,8216311.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017F-ElTau,2017,1.0,10893711.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017B-ElMu,2017,1.0,4764998.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017C-ElMu,2017,1.0,10726782.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017D-ElMu,2017,1.0,4724933.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017E-ElMu,2017,1.0,9793277.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017F-ElMu,2017,1.0,13063719.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-20-MA1-15,2017,3.78,304372.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-30-MA1-15,2017,3.78,312818.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-30-MA1-20,2017,3.78,295688.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-40-MA1-20,2017,3.78,302377.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-40-MA1-30,2017,3.78,292647.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-50-MA1-30,2017,3.78,303370.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-50-MA1-40,2017,3.78,301034.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-60-MA1-30,2017,3.78,301168.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-60-MA1-40,2017,3.78,291162.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-60-MA1-50,2017,3.78,282950.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-70-MA1-40,2017,3.78,277229.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-70-MA1-50,2017,3.78,296502.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_VBF_MA2-80-MA1-40,2017,3.78,309668.0
